NAME_2,Sum_of_Lights_2019
Nicobar Islands,3027.0
North and Middle Andaman,11524.0
South Andaman,9390.0
Anantapur,200801.0
Chittoor,196402.0
East Godavari,151234.0
Guntur,167068.0
Krishna,133257.0
Kurnool,177160.0
Nellore,163011.0
Prakasam,186444.0
Srikakulam,71874.0
Visakhapatnam,145707.0
Vizianagaram,59892.0
West Godavari,105471.0
Y.S.R.,155631.0
Anjaw,2240.0
Anjaw,2842.0
Changlang,18040.0
Dibang Valley,5078.0
East Kameng,7610.0
East Siang,7600.0
East Siang,7716.0
Kurung Kumey,4578.0
Lohit,9981.0
Lohit,0.0
Longding,5424.0
Lower Dibang Valley,4702.0
Lower Dibang Valley,1204.0
Lower Subansiri,12902.0
Namsai,4869.0
Papum Pare,21376.0
Tawang,6192.0
Tirap,9076.0
Upper Siang,9583.0
Upper Subansiri,8608.0
West Kameng,18226.0
West Siang,11827.0
Baksa,24419.0
Barpeta,23138.0
Bongaigaon,13039.0
Cachar,35923.0
Chirang,14986.0
Darrang,18962.0
Dhemaji,19979.0
Dhubri,31662.0
Dibrugarh,61164.0
Dima Hasao,23509.0
Goalpara,24302.0
Golaghat,49417.0
Hailakandi,13433.0
Jorhat,31345.0
Kamrup,45421.0
Kamrup Metropolitan,22451.0
Karbi Anglong,61416.0
Karimganj,20847.0
Kokrajhar,33246.0
Lakhimpur,29439.0
Morigaon,16763.0
Nagaon,48105.0
Nalbari,11446.0
Sivasagar,44754.0
Sonitpur,57172.0
Tinsukia,64368.0
Udalguri,23444.0
Araria,44936.0
Arwal,13569.0
Aurangabad,62964.0
Banka,46701.0
Begusarai,45365.0
Bhagalpur,54422.0
Bhojpur,52071.0
Buxar,33522.0
Darbhanga,43992.0
Gaya,100052.0
Gopalganj,47447.0
Jamui,43377.0
Jehanabad,27647.0
Kaimur,48392.0
Katihar,45668.0
Khagaria,21995.0
Kishanganj,25407.0
Lakhisarai,21833.0
Madhepura,36117.0
Madhubani,60149.0
Munger,23923.0
Muzaffarpur,77766.0
Nalanda,59273.0
Nawada,40948.0
Pashchim Champaran,73065.0
Patna,102684.0
Purba Champaran,77307.0
Purnia,57130.0
Rohtas,72014.0
Saharsa,32636.0
Samastipur,55670.0
Saran,75059.0
Sheikhpura,12756.0
Sheohar,12346.0
Sitamarhi,36315.0
Siwan,53509.0
Supaul,41759.0
Vaishali,53417.0
Chandigarh,9499.0
Balod,28586.0
Baloda Bazar,72947.0
Balrampur,61470.0
Bastar,57492.0
Bemetara,42819.0
Bijapur,66801.0
Bilaspur,105779.0
Dantewada,30548.0
Dhamtari,40232.0
Durg,64150.0
Gariaband,34569.0
Janjgir-Champa,71746.0
Jashpur,57893.0
Kabeerdham,56236.0
Kondagaon,42776.0
Korba,100604.0
Koriya,70374.0
Mahasamund,62152.0
Mungeli,47091.0
Narayanpur,32351.0
Raigarh,108850.0
Raipur,89748.0
Rajnandgaon,88138.0
Sukma,33318.0
Surajpur,60742.0
Surguja,47975.0
Uttar Bastar Kanker,64216.0
Dadra and Nagar Haveli,17159.0
Daman,3918.0
Diu,995.0
North Goa,41894.0
South Goa,32515.0
Ahmadabad,159181.0
Amreli,85419.0
Anand,55430.0
Aravalli,39785.0
Banas Kantha,132298.0
Bharuch,115464.0
Bhavnagar,93109.0
Botad,20759.0
Chhota Udaipur,42971.0
Dahod,49925.0
Devbhumi Dwarka,66485.0
Gandhinagar,61940.0
Gir Somnath,35233.0
Jamnagar,105201.0
Junagadh,85232.0
Kachchh,303391.0
Kheda,70325.0
Mahesana,90730.0
Mahisagar,26186.0
Morbi,82397.0
Narmada,29644.0
Navsari,33509.0
Panch Mahals,42763.0
Patan,72353.0
Porbandar,29447.0
Rajkot,122369.0
Sabar Kantha,55747.0
Surat,121035.0
Surendranagar,114892.0
Tapi,37510.0
The Dangs,15153.0
Vadodara,98596.0
Valsad,55503.0
Ambala,46415.0
Bhiwani,74671.0
Faridabad,57356.0
Fatehabad,40060.0
Gurgaon,65132.0
Hisar,71938.0
Jhajjar,53064.0
Jind,50792.0
Kaithal,41670.0
Karnal,66432.0
Kurukshetra,39154.0
Mahendragarh,35655.0
Mewat,41523.0
Palwal,31280.0
Panchkula,23045.0
Panipat,44634.0
Rewari,34605.0
Rohtak,37861.0
Sirsa,63089.0
Sonipat,63292.0
Yamunanagar,32288.0
Bilaspur,15683.0
Chamba,62193.0
Hamirpur,13320.0
Kangra,67886.0
Kinnaur,60696.0
Kinnaur,1120.0
Kinnaur,959.0
Kullu,53612.0
Lahul & Spiti,130554.0
Lahul & Spiti,1841.0
Mandi,42809.0
Shimla,52418.0
Sirmaur,33402.0
Solan,37531.0
Una,22524.0
Anantnag,30695.0
Badgam,19302.0
Bandipore,25855.0
Baramulla,32314.0
Doda,28199.0
Ganderbal,15011.0
Jammu,69089.0
Kargil,146550.0
Kathua,44201.0
Kishtwar,75725.0
Kulgam,14597.0
Kupwara,29218.0
Leh (Ladakh),404477.0
Poonch,22386.0
Pulwama,12933.0
Rajouri,36922.0
Ramban,12151.0
Reasi,27797.0
Samba,25843.0
Shupiyan,9033.0
Srinagar,20601.0
Udhampur,37212.0
Bokaro,69699.0
Chatra,39570.0
Deoghar,47697.0
Dhanbad,72164.0
Dumka,44465.0
Garhwa,37269.0
Giridih,63024.0
Godda,32654.0
Gumla,47162.0
Hazaribagh,77798.0
Jamtara,25025.0
Khunti,26970.0
Kodarma,21405.0
Latehar,40188.0
Lohardaga,17290.0
Pakur,21290.0
Palamu,51608.0
Pashchimi Singhbhum,74801.0
Purbi Singhbhum,59289.0
Ramgarh,37572.0
Ranchi,89543.0
Sahibganj,28299.0
Saraikela-kharsawan,46601.0
Simdega,26982.0
Bagalkot,81841.0
Bangalore,130734.0
Bangalore Rural,69154.0
Belgaum,164212.0
Bellary,116716.0
Bidar,69042.0
Bijapur,113897.0
Chamrajnagar,55851.0
Chikballapura,60669.0
Chikmagalur,63712.0
Chitradurga,95371.0
Dakshina Kannada,55285.0
Davanagere,82923.0
Dharwad,58605.0
Gadag,50093.0
Gulbarga,128518.0
Hassan,84223.0
Haveri,56747.0
Kodagu,27323.0
Kolar,77372.0
Koppal,65276.0
Mandya,70500.0
Mysore,87633.0
Raichur,98341.0
Ramanagara,62355.0
Shimoga,61499.0
Tumkur,138401.0
Udupi,34635.0
Uttara Kannada,67972.0
Yadgir,58676.0
Alappuzha,21052.0
Ernakulam,54794.0
Idukki,36928.0
Kannur,28355.0
Kasaragod,19265.0
Kollam,34855.0
Kottayam,25612.0
Kozhikode,24313.0
Malappuram,33530.0
Palakkad,48457.0
Pathanamthitta,23831.0
Thiruvananthapuram,42697.0
Thrissur,42867.0
Wayanad,17142.0
Lakshadweep,289.0
Agar Malwa,32860.0
Alirajpur,39526.0
Anuppur,32620.0
Ashoknagar,58443.0
Balaghat,85469.0
Barwani,58294.0
Betul,99009.0
Bhind,74957.0
Bhopal,70212.0
Burhanpur,31671.0
Chhatarpur,117637.0
Chhindwara,121288.0
Damoh,89684.0
Datia,44947.0
Dewas,86639.0
Dhar,110472.0
Dindori,56702.0
East Nimar,77377.0
Guna,86861.0
Gwalior,87476.0
Harda,43736.0
Hoshangabad,86630.0
Indore,99759.0
Jabalpur,78856.0
Jhabua,47758.0
Katni,85462.0
Mandla,63281.0
Mandsaur,69183.0
Morena,76182.0
Narsimhapur,74260.0
Neemuch,50322.0
Panna,75049.0
Raisen,113230.0
Rajgarh,80604.0
Ratlam,67725.0
Rewa,105790.0
Sagar,143673.0
Satna,117305.0
Sehore,87188.0
Seoni,90404.0
Shahdol,89659.0
Shajapur,44464.0
Sheopur,64398.0
Shivpuri,126197.0
Sidhi,57583.0
Singrauli,92153.0
Tikamgarh,81303.0
Ujjain,91230.0
Umaria,37914.0
Vidisha,92375.0
West Nimar,88799.0
Ahmadnagar,261885.0
Akola,73280.0
Amravati,149568.0
Aurangabad,139119.0
Bhandara,52264.0
Bid,143307.0
Buldana,108980.0
Chandrapur,131749.0
Dhule,81903.0
Garhchiroli,125293.0
Gondiya,48700.0
Hingoli,56057.0
Jalgaon,145783.0
Jalna,91366.0
Kolhapur,91584.0
Latur,85364.0
Mumbai City,5414.0
Mumbai Suburban,30376.0
Nagpur,167224.0
Nanded,126495.0
Nandurbar,69943.0
Nashik,235235.0
Osmanabad,83175.0
Palghar,92964.0
Parbhani,81819.0
Pune,358766.0
Raigarh,130009.0
Ratnagiri,70443.0
Sangli,106356.0
Satara,124809.0
Sindhudurg,42912.0
Solapur,248793.0
Thane,109804.0
Wardha,82485.0
Washim,58802.0
Yavatmal,159572.0
Bishnupur,5353.0
Chandel,22883.0
Churachandpur,22386.0
Imphal East,9832.0
Imphal West,11521.0
Senapati,31990.0
Tamenglong,28019.0
Thoubal,9989.0
Ukhrul,33006.0
East Garo Hills,22176.0
East Khasi Hills,33114.0
Jaintia Hills,34869.0
North Garo Hills,7614.0
Ri Bhoi,25316.0
South Garo Hills,14824.0
South West Garo Hills,6407.0
South West Khasi Hills,11618.0
West Garo Hills,29794.0
West Khasi Hills,29818.0
Aizawl,24212.0
Champhai,17141.0
Kolasib,9842.0
Lawangtlai,8781.0
Lunglei,20975.0
Mamit,17758.0
Saiha,11947.0
Serchhip,7034.0
Dimapur,14889.0
Kiphire,9380.0
Kohima,13105.0
Longleng,5319.0
Mokokchung,15012.0
Mon,17589.0
Peren,10673.0
Phek,15655.0
Tuensang,17521.0
Wokha,15739.0
Zunheboto,15032.0
West,118252.0
Anugul,87454.0
Balangir,71888.0
Baleshwar,52050.0
Bargarh,63598.0
Bauda,24408.0
Bhadrak,31782.0
Cuttack,72069.0
Debagarh,23195.0
Dhenkanal,59267.0
Gajapati,34322.0
Ganjam,93552.0
Jagatsinghapur,28193.0
Jajapur,58791.0
Jharsuguda,43220.0
Kalahandi,73197.0
Kandhamal,46813.0
Kendrapara,29300.0
Kendujhar,94396.0
Khordha,54501.0
Koraput,86319.0
Malkangiri,49250.0
Mayurbhanj,88917.0
Nabarangapur,50124.0
Nayagarh,30323.0
Nuapada,36620.0
Puri,41530.0
Rayagada,57681.0
Sambalpur,79287.0
Subarnapur,24749.0
Sundargarh,120148.0
Karaikal,6451.0
Mahe,1341.0
Puducherry,8657.0
Yanam,1114.0
Amritsar,73946.0
Barnala,27943.0
Bathinda,76755.0
Faridkot,27517.0
Fatehgarh Sahib,25616.0
Fazilka,45585.0
Firozpur,53509.0
Gurdaspur,44918.0
Hoshiarpur,52711.0
Jalandhar,65136.0
Kapurthala,35409.0
Ludhiana,97005.0
Mansa,34323.0
Moga,43951.0
Muktsar,42622.0
Pathankot,24815.0
Patiala,77864.0
Rupnagar,29263.0
Sahibzada Ajit Singh Nagar,49957.0
Sangrur,68799.0
Shahid Bhagat Singh Nagar,21836.0
Tarn Taran,59136.0
Ajmer,137352.0
Alwar,173762.0
Banswara,56677.0
Baran,99582.0
Barmer,264672.0
Bharatpur,91554.0
Bhilwara,139746.0
Bikaner,260615.0
Bundi,74472.0
Chittaurgarh,117567.0
Churu,185952.0
Dausa,80327.0
Dhaulpur,40884.0
Dungarpur,45539.0
Ganganagar,142746.0
Hanumangarh,98696.0
Jaipur,263413.0
Jaisalmer,210229.0
Jalor,109046.0
Jhalawar,85937.0
Jhunjhunun,89220.0
Jodhpur,299760.0
Karauli,83804.0
Kota,103701.0
Nagaur,215527.0
Pali,147194.0
Pratapgarh,49439.0
Rajsamand,72333.0
Sawai Madhopur,64275.0
Sikar,114537.0
Sirohi,63469.0
Tonk,81265.0
Udaipur,154298.0
East Sikkim,11213.0
North Sikkim,10198.0
South Sikkim,6922.0
West Sikkim,6998.0
Ariyalur,26761.0
Chennai,14966.0
Coimbatore,71644.0
Cuddalore,69301.0
Dharmapuri,50309.0
Dindigul,75864.0
Erode,80784.0
Kancheepuram,133419.0
Kanniyakumari,28675.0
Karur,39807.0
Krishnagiri,74687.0
Madurai,57168.0
Nagappattinam,35675.0
Namakkal,59191.0
Perambalur,21517.0
Pudukkottai,53977.0
Ramanathapuram,42115.0
Salem,99943.0
Sivaganga,43604.0
Thanjavur,50845.0
The Nilgiris,24378.0
Theni,30646.0
Thiruvallur,92101.0
Thiruvarur,33812.0
Thoothukkudi,64784.0
Tiruchirappalli,73990.0
Tirunelveli,94799.0
Tiruppur,104400.0
Tiruvannamalai,73070.0
Vellore,101055.0
Viluppuram,101660.0
Virudunagar,57900.0
Adilabad,179234.0
Hyderabad,13793.0
Karimnagar,174803.0
Khammam,165750.0
Mahbubnagar,239550.0
Medak,170463.0
Nalgonda,185360.0
Nizamabad,104644.0
Ranga Reddy,209447.0
Warangal,149303.0
Dhalai,20304.0
Gomati,18521.0
Khowai,14616.0
North Tripura,14309.0
Sipahijala,18313.0
South Tripura,19439.0
Unokoti,9792.0
West Tripura,25939.0
Agra,89273.0
Aligarh,91685.0
Allahabad,127524.0
Ambedkar Nagar,46374.0
Amethi,59497.0
Amroha,51748.0
Auraiya,45201.0
Azamgarh,80899.0
Baghpat,36101.0
Bahraich,48149.0
Ballia,70762.0
Balrampur,43615.0
Banda,54598.0
Barabanki,79925.0
Bareilly,80327.0
Basti,46756.0
Bijnor,74956.0
Budaun,65527.0
Bulandshahr,87386.0
Chandauli,54229.0
Chitrakoot,36405.0
Deoria,60943.0
Etah,45307.0
Etawah,57639.0
Faizabad,42379.0
Farrukhabad,34129.0
Fatehpur,65993.0
Firozabad,77837.0
Gautam Buddha Nagar,75803.0
Ghaziabad,48036.0
Ghazipur,73564.0
Gonda,69457.0
Gorakhpur,86909.0
Hamirpur,52904.0
Hapur,38288.0
Hardoi,85336.0
Hathras,39937.0
Jalaun,62606.0
Jaunpur,81414.0
Jhansi,84395.0
Kannauj,39150.0
Kanpur Dehat,53086.0
Kanpur Nagar,72807.0
Kasganj,31723.0
Kaushambi,45921.0
Kushinagar,51240.0
Lakhimpur Kheri,107532.0
Lalitpur,60952.0
Lucknow,99006.0
Maharajganj,49089.0
Mahoba,40031.0
Mainpuri,57293.0
Mathura,84815.0
Mau,58919.0
Meerut,75826.0
Mirzapur,78475.0
Moradabad,49681.0
Muzaffarnagar,61924.0
Pilibhit,46954.0
Pratapgarh,66733.0
Rae Bareli,62979.0
Rampur,51572.0
Saharanpur,77958.0
Sambhal,44600.0
Sant Kabir Nagar,23194.0
Sant Ravi Das Nagar,28236.0
Shahjahanpur,75561.0
Shamli,28714.0
Shravasti,49034.0
Siddharth Nagar,51859.0
Sitapur,86924.0
Sonbhadra,94396.0
Sultanpur,47348.0
Unnao,75906.0
Varanasi,55441.0
Almora,34542.0
Bageshwar,21145.0
Chamoli,74665.0
Chamoli,525.0
Champawat,17801.0
Dehradun,66791.0
Garhwal,58285.0
Hardwar,66974.0
Nainital,53483.0
Pithoragarh,65767.0
Pithoragarh,1918.0
Rudraprayag,12300.0
Tehri Garhwal,48355.0
Udham Singh Nagar,77760.0
Uttarkashi,64271.0
Uttarkashi,9394.0
Alipurduar,33403.0
Bankura,93103.0
Barddhaman,165685.0
Birbhum,78844.0
Dakshin Dinajpur,27827.0
Darjiling,40412.0
Haora,47229.0
Hugli,67511.0
Jalpaiguri,52941.0
Koch Bihar,48742.0
Kolkata,7559.0
Maldah,52385.0
Murshidabad,86798.0
Nadia,69859.0
North 24 Parganas,99097.0
Pashchim Medinipur,127514.0
Purba Medinipur,70002.0
Puruliya,77764.0
South 24 Parganas,124416.0
Uttar Dinajpur,50510.0
